type,label,website,hostname
constitutional_court,"Presidency of the Federative Republic of Brazil","https://www.gov.br/planalto",gov.br
constitutional_court,"Government of Rondônia","http://www.rondonia.ro.gov.br/",rondonia.ro.gov.br
constitutional_court,"Vice-Presidency of Brazil","http://www.vice-presidencia.gov.br/",vice-presidencia.gov.br
constitutional_court,"Novo Hamburgo City Hall","https://www.novohamburgo.rs.gov.br/",novohamburgo.rs.gov.br
supreme_court,"municipal chamber of Ribeirão Preto","http://www.camararibeiraopreto.sp.gov.br/JW34/",camararibeiraopreto.sp.gov.br
supreme_court,"municipal chamber of Duque de Caxias","http://www.cmdc.rj.gov.br",cmdc.rj.gov.br
supreme_court,"municipal chamber of Teresina","http://www.teresina.pi.leg.br",teresina.pi.leg.br
supreme_court,"municipal chamber of Maceio","http://www.camarademaceio.al.gov.br",camarademaceio.al.gov.br
supreme_court,"municipal chamber of São Gonçalo","http://www.saogoncalo.rj.leg.br/",saogoncalo.rj.leg.br
supreme_court,"municipal chamber of Sao Bernardo do Campo","http://www.camarasbc.sp.gov.br",camarasbc.sp.gov.br
supreme_court,"municipal chamber of Osasco","http://www.osasco.sp.leg.br/",osasco.sp.leg.br
supreme_court,"municipal chamber of Jaboatão dos Guararapes","http://www.jaboataodosguararapes.pe.leg.br/",jaboataodosguararapes.pe.leg.br
supreme_court,"municipal chamber of Contagem","http://www.cmc.mg.gov.br/",cmc.mg.gov.br
supreme_court,"municipal chamber of Aparecida de Goiania","http://www.camaradeaparecida.go.gov.br",camaradeaparecida.go.gov.br
supreme_court,"municipal chamber of Uberlandia","http://www.camarauberlandia.mg.gov.br",camarauberlandia.mg.gov.br
supreme_court,"municipal chamber of Belford Roxo","http://cmbr.rj.gov.br",cmbr.rj.gov.br
supreme_court,"municipal chamber of Joinville","http://www.cvj.sc.gov.br",cvj.sc.gov.br
supreme_court,"municipal chamber of Londrina","http://www.cml.pr.gov.br/cml/site/index.xhtml",cml.pr.gov.br
supreme_court,"municipal council of Porto Velho","http://www.portovelho.ro.leg.br",portovelho.ro.leg.br
supreme_court,"municipal chamber of Ananindeua","http://www.cma.pa.gov.br",cma.pa.gov.br
supreme_court,"municipal chamber of Campos dos Goytacazes","http://www.camaracampos.rj.gov.br",camaracampos.rj.gov.br
supreme_court,"municipal chamber of Vila Velha","http://www.cmvv.es.gov.br",cmvv.es.gov.br
supreme_court,"municipal chamber of Vila Velha","http://www.vilavelha.es.leg.br/",vilavelha.es.leg.br
supreme_court,"municipal chamber of Serra","http://www.camaraserra.es.gov.br",camaraserra.es.gov.br
supreme_court,"municipal chamber of Florianopolis","http://www.cmf.sc.gov.br",cmf.sc.gov.br
supreme_court,"municipal chamber of Caxias do Sul","http://www.camaracaxias.rs.gov.br",camaracaxias.rs.gov.br
supreme_court,"municipal chamber of Mauá","http://camaramaua.sp.gov.br",camaramaua.sp.gov.br
supreme_court,"municipal chamber of São João de Meriti","http://cmsjm.rj.gov.br",cmsjm.rj.gov.br
supreme_court,"municipal chamber of Mogi das Cruzes","http://www.cmmc.com.br/",cmmc.com.br
supreme_court,"municipal chamber of São José do Rio Preto","http://www.riopreto.sp.leg.br/",riopreto.sp.leg.br
supreme_court,"municipal chamber of Campina Grande","http://www.camaracg.com.br/",camaracg.com.br
supreme_court,"municipal chamber of Jundiaí","http://www.jundiai.sp.leg.br/",jundiai.sp.leg.br
supreme_court,"municipal chamber of Diadema","http://www.cmdiadema.sp.gov.br/",cmdiadema.sp.gov.br
supreme_court,"municipal chamber of Maringá","http://www.cmm.pr.gov.br/",cmm.pr.gov.br
supreme_court,"municipal chamber of Montes Claros","http://www.cmmoc.mg.gov.br/",cmmoc.mg.gov.br
supreme_court,"municipal chamber of Cariacica","http://www.camaracariacica.es.gov.br/",camaracariacica.es.gov.br
supreme_court,"municipal chamber of Olinda","http://www.camaraolinda.pe.gov.br/",camaraolinda.pe.gov.br
supreme_court,"municipal chamber of Piracicaba","http://www.camarapiracicaba.sp.gov.br/",camarapiracicaba.sp.gov.br
supreme_court,"municipal chamber of Caucaia","http://www.cmcaucaia.ce.gov.br/",cmcaucaia.ce.gov.br
supreme_court,"municipal chamber of Rio Branco","http://www.riobranco.ac.leg.br/",riobranco.ac.leg.br
supreme_court,"municipal chamber of Caruaru","http://www.caruaru.pe.leg.br/",caruaru.pe.leg.br
supreme_court,"municipal chamber of Ponta Grossa","http://www.cmpg.pr.gov.br/",cmpg.pr.gov.br
supreme_court,"municipal chamber of Canoas","http://www.camaracanoas.rs.gov.br/",camaracanoas.rs.gov.br
supreme_court,"municipal chamber of Petrolina","http://www.petrolina.pe.leg.br/",petrolina.pe.leg.br
supreme_court,"municipal chamber of Pelotas","http://www.camarapel.rs.gov.br/",camarapel.rs.gov.br
supreme_court,"municipal chamber of Boa Vista","http://www.boavista.rr.leg.br/",boavista.rr.leg.br
supreme_court,"municipal chamber of Guaruja","http://www.camaraguaruja.sp.gov.br/",camaraguaruja.sp.gov.br
supreme_court,"municipal chamber of Uberaba","http://camarauberaba.mg.gov.br/",camarauberaba.mg.gov.br
supreme_court,"municipal Chamber of Camaçari","http://cmcamacari.ba.gov.br/",cmcamacari.ba.gov.br
supreme_court,"municipal chamber of São José dos Pinhais","http://www.cmsjp.pr.gov.br/",cmsjp.pr.gov.br
supreme_court,"municipal chamber of Limeira","http://www.limeira.sp.leg.br/",limeira.sp.leg.br
supreme_court,"Municipal Chamber of Taubaté","http://www.camarataubate.sp.gov.br/",camarataubate.sp.gov.br
supreme_court,"municipal chamber of Praia Grande","http://www.camarapraiagrande.sp.gov.br/",camarapraiagrande.sp.gov.br
supreme_court,"Santo André City Council","http://www.cmsandre.sp.gov.br/",cmsandre.sp.gov.br
supreme_court,"municipal Chamber of Suzano","http://www.camarasuzano.sp.gov.br/",camarasuzano.sp.gov.br
supreme_court,"municipal Chamber of Governador Valadares","http://www.camaragv.mg.gov.br/",camaragv.mg.gov.br
supreme_court,"municipal Chamber of Várzea Grande","http://www.camaravarzeagrande.mt.gov.br/",camaravarzeagrande.mt.gov.br
supreme_court,"municipal Chamber of Barueri","http://www.camarabarueri.sp.gov.br/",camarabarueri.sp.gov.br
supreme_court,"municipal Chamber of Taboão da Serra","http://www.camarataboao.sp.gov.br/",camarataboao.sp.gov.br
supreme_court,"municipal Chamber of Marabá","http://www.maraba.pa.leg.br/",maraba.pa.leg.br
supreme_court,"municipal Chamber of Embu das Artes","http://cmembu.sp.gov.br/",cmembu.sp.gov.br
supreme_court,"municipal Chamber of Juazeiro do Norte","http://www.camarajuazeiro.ce.gov.br/",camarajuazeiro.ce.gov.br
supreme_court,"municipal Chamber of Sumaré","http://www.camarasumare.sp.gov.br/home",camarasumare.sp.gov.br
supreme_court,"municipal Chamber of Ipatinga","http://www.camaraipatinga.mg.gov.br/",camaraipatinga.mg.gov.br
supreme_court,"municipal Chamber of Viamão","http://camaraviamao.rs.gov.br/",camaraviamao.rs.gov.br
supreme_court,"municipal Chamber of Volta Redonda","http://www.voltaredonda.rj.leg.br/",voltaredonda.rj.leg.br
supreme_court,"municipal Chamber of Foz do Iguaçu","http://www.fozdoiguacu.pr.leg.br/",fozdoiguacu.pr.leg.br
supreme_court,"municipal Chamber of Imperatriz","http://www.camaraimperatriz.ma.gov.br/",camaraimperatriz.ma.gov.br
supreme_court,"municipal chamber of Feira de Santana","https://feiradesantana.ba.leg.br/",feiradesantana.ba.leg.br
supreme_court,"municipal Chamber of Aracaju","https://www.aracaju.se.leg.br/",aracaju.se.leg.br
supreme_court,"Municipal Chamber of Macapá","https://www.macapa.ap.leg.br/",macapa.ap.leg.br
supreme_court,"municipal chamber of Betim","https://www.camarabetim.mg.gov.br/",camarabetim.mg.gov.br
supreme_court,"municipal council of Carapicuíba","https://www.camaracarapicuiba.sp.gov.br/",camaracarapicuiba.sp.gov.br
supreme_court,"Municipal Chamber of Franca","https://franca.sp.leg.br/",franca.sp.leg.br
supreme_court,"municipal chamber of Bauru","https://www.bauru.sp.leg.br/",bauru.sp.leg.br
supreme_court,"municipal chamber of Paulista","https://camaradopaulista.pe.gov.br/",camaradopaulista.pe.gov.br
supreme_court,"municipal chamber of Cascavel","https://camaracascavel.pr.gov.br/",camaracascavel.pr.gov.br
supreme_court,"municipal chamber of Ribeirão das Neves","https://cmrn.mg.gov.br/",cmrn.mg.gov.br
supreme_court,"municipal council of Anapolis","https://www.anapolis.go.leg.br/",anapolis.go.leg.br
supreme_court,"municipal chamber of Itaquaquecetuba","https://www.camaraitaquaquecetuba.sp.gov.br/",camaraitaquaquecetuba.sp.gov.br
supreme_court,"municipal Chamber of Petrópolis","https://www.petropolis.rj.leg.br",petropolis.rj.leg.br
supreme_court,"municipal Chamber of Palmas","https://www.palmas.to.leg.br/",palmas.to.leg.br
supreme_court,"municipal Chamber of Mossoró","https://www.mossoro.rn.leg.br/",mossoro.rn.leg.br
supreme_court,"municipal Chamber of Gravataí","https://www.cmgravatai.rs.gov.br",cmgravatai.rs.gov.br
supreme_court,"Legislative Assembly of Rondônia","http://www.al.ro.leg.br/",al.ro.leg.br
supreme_court,"Legislative Assembly of Mato Grosso","http://www.al.mt.gov.br/",al.mt.gov.br
supreme_court,"Q137124048","https://www.hortolandia.sp.leg.br/",hortolandia.sp.leg.br
supreme_court,"Legislative Chamber of Federal District","http://www.cl.df.gov.br/",cl.df.gov.br
supreme_court,"municipal chamber of Natal","http://www.cmnat.rn.gov.br/",cmnat.rn.gov.br
supreme_court,"municipal chamber of Sorocaba","http://www.camarasorocaba.sp.gov.br/sitecamara/index.jsp",camarasorocaba.sp.gov.br
supreme_court,"municipal chamber of Sao Vicente","http://www.camarasaovicente.sp.gov.br/",camarasaovicente.sp.gov.br
supreme_court,"municipal Chamber de Santa Maria","https://www.camara-sm.rs.gov.br",camara-sm.rs.gov.br
supreme_court,"Legislative Assembly of Amazonas","http://www.ale.am.gov.br/",ale.am.gov.br
supreme_court,"Municipal Chamber of Curitiba","https://www.cmc.pr.gov.br/",cmc.pr.gov.br
supreme_court,"Legislative Assembly of Ceará","http://www.al.ce.gov.br/",al.ce.gov.br
supreme_court,"Legislative Assembly of São Paulo","http://www.al.sp.gov.br/",al.sp.gov.br
supreme_court,"Legislative Assembly of Rio de Janeiro","http://www.alerj.rj.gov.br/",alerj.rj.gov.br
supreme_court,"Legislative Assembly of Bahia","http://www.al.ba.gov.br",al.ba.gov.br
supreme_court,"Legislative Assembly of Paraíba","http://www.al.pb.leg.br/",al.pb.leg.br
supreme_court,"Legislative Assembly of Goiás","http://www.al.go.leg.br/",al.go.leg.br
supreme_court,"Legislative Assembly of Mato Grosso do Sul","http://www.al.ms.gov.br/",al.ms.gov.br
supreme_court,"Legislative Assembly of Pernambuco","http://www.alepe.pe.gov.br/",alepe.pe.gov.br
supreme_court,"Legislative Assembly of Sergipe","http://www.al.se.gov.br/",al.se.gov.br
supreme_court,"Legislative Assembly of Roraima","http://www.al.rr.leg.br/",al.rr.leg.br
supreme_court,"Legislative Assembly of Santa Catarina","http://www.al.sc.gov.br/",al.sc.gov.br
supreme_court,"Legislative Assembly of Amapá","http://www.al.ap.gov.br/",al.ap.gov.br
supreme_court,"Legislative Assembly of Espírito Santo","http://www.al.es.gov.br/",al.es.gov.br
supreme_court,"Legislative Assembly of Maranhão","http://www.al.ma.leg.br/",al.ma.leg.br
supreme_court,"Legislative Assembly of Paraná","http://www.alep.pr.gov.br/",alep.pr.gov.br
supreme_court,"Legislative Assembly of Rio Grande do Sul","http://www.al.rs.gov.br/",al.rs.gov.br
supreme_court,"Legislative Assembly of Tocantins","http://www.al.to.gov.br/",al.to.gov.br
supreme_court,"Legislative Assembly of Piauí","https://www.al.pi.leg.br/",al.pi.leg.br
supreme_court,"Legislative Assembly of Minas Gerais","http://www.almg.gov.br/",almg.gov.br
supreme_court,"Legislative Assembly of Rio Grande do Norte","http://www.al.rn.gov.br/",al.rn.gov.br
supreme_court,"Q118353169","https://www.cearamirim.rn.leg.br/",cearamirim.rn.leg.br
supreme_court,"municipal chamber of Cuiabá","http://www.camaracba.mt.gov.br",camaracba.mt.gov.br
supreme_court,"municipal chamber of Blumenau","http://www.camarablu.sc.gov.br/",camarablu.sc.gov.br
supreme_court,"Municipal Chamber of Porto Alegre","http://www.camarapoa.rs.gov.br/",camarapoa.rs.gov.br
supreme_court,"municipal chamber of Campo Grande","http://www.camara.ms.gov.br",camara.ms.gov.br
supreme_court,"municipal chamber of Vitoria","http://www.cmv.es.gov.br/",cmv.es.gov.br
supreme_court,"Legislative Assembly of Pará","http://www.alepa.pa.gov.br/",alepa.pa.gov.br
supreme_court,"municipal chamber of Sao Jose dos Campos","http://www.camarasjc.sp.gov.br/",camarasjc.sp.gov.br
supreme_court,"National Congress of Brazil","https://www.congressonacional.leg.br/",congressonacional.leg.br
supreme_court,"Municipal Chamber of São Luís","http://camara.slz.br/",camara.slz.br
supreme_court,"Municipal Chamber of Belém","http://www.cmb.pa.gov.br/",cmb.pa.gov.br
supreme_court,"Municipal Chamber of Guarulhos","http://www.camaraguarulhos.sp.gov.br/",camaraguarulhos.sp.gov.br
supreme_court,"Municipal Chamber of Campinas","http://www.campinas.sp.leg.br/",campinas.sp.leg.br
supreme_court,"Municipal Chamber of Fortaleza","http://www.cmfor.ce.gov.br/",cmfor.ce.gov.br
supreme_court,"Municipal Chamber of Belo Horizonte","http://www.cmbh.mg.gov.br/",cmbh.mg.gov.br
supreme_court,"Municipal Chamber of Manaus","http://www.cmm.am.gov.br/",cmm.am.gov.br
supreme_court,"Municipal Chamber of Goiânia","http://www.goiania.go.leg.br/",goiania.go.leg.br
supreme_court,"municipal Chamber of Juazeiro","https://www.juazeiro.ba.leg.br/",juazeiro.ba.leg.br
supreme_court,"Câmara Municipal de Araci","http://www.camaraaraci.ba.gov.br/",camaraaraci.ba.gov.br
supreme_court,"municipal chamber of Santos","http://www.camarasantos.sp.gov.br/",camarasantos.sp.gov.br
supreme_court,"municipal chamber of Juiz de Fora","http://www.camarajf.mg.gov.br",camarajf.mg.gov.br
supreme_court,"municipal chamber of Nova Iguaçu","http://www.cmni.rj.gov.br/",cmni.rj.gov.br
supreme_court,"Legislative Assembly of Alagoas","http://www.al.al.leg.br/",al.al.leg.br
supreme_court,"Legislative Assembly of Acre","http://www.al.ac.leg.br/",al.ac.leg.br
